;Region;Country_code;Name;Substance;Year;CO2_emissions
1764;Central Europe;BIH;Bosnia and Herzegovina;CO2;2014;20791.96706
1765;OECD_Europe;CHE;Switzerland;CO2;2014;40909.73844
1766;Central Europe;CYP;Cyprus;CO2;2014;6816.116167
1767;Central Europe;CZE;Czech Republic;CO2;2014;107232.8218
1768;OECD_Europe;DEU;Germany;CO2;2014;779223.1199
1769;OECD_Europe;DNK;Denmark;CO2;2014;36204.29317
1770;OECD_Europe;ESP;Spain;CO2;2014;258015.4687
1771;Central Europe;EST;Estonia;CO2;2014;21920.75502
1772;OECD_Europe;FIN;Finland;CO2;2014;49437.36208
1773;OECD_Europe;FRA;France;CO2;2014;328087.8918
1774;OECD_Europe;GBR;United Kingdom;CO2;2014;430496.2349
1775;OECD_Europe;GRC;Greece;CO2;2014;71004.20071
1776;Central Europe;HRV;Croatia;CO2;2014;17674.76278
1777;Central Europe;HUN;Hungary;CO2;2014;44822.25632
1778;OECD_Europe;IRL;Ireland;CO2;2014;36140.3422
1779;OECD_Europe;ISL;Iceland;CO2;2014;3464.602714
1780;OECD_Europe;ITA;Italy;CO2;2014;343352.3451
1781;Central Europe;LTU;Lithuania;CO2;2014;13208.7077
1782;OECD_Europe;LUX;Luxembourg;CO2;2014;9819.789286
1783;Central Europe;LVA;Latvia;CO2;2014;7571.765161
1784;Central Europe;MKD;North Macedonia;CO2;2014;8351.438375
1785;Central Europe;MLT;Malta;CO2;2014;2369.25754
1786;OECD_Europe;NLD;Netherlands;CO2;2014;161788.4444
1787;OECD_Europe;NOR;Norway;CO2;2014;46989.81453
1788;Central Europe;POL;Poland;CO2;2014;302546.1214
1789;OECD_Europe;PRT;Portugal;CO2;2014;47822.50584
1790;Central Europe;ROU;Romania;CO2;2014;78979.13811
1791;Central Europe;SVK;Slovakia;CO2;2014;33983.76738
1792;Central Europe;SVN;Slovenia;CO2;2014;14130.18114
1793;OECD_Europe;SWE;Sweden;CO2;2014;42776.47348
1794;Russia +;RUS;Russia;CO2;2014;1750143.971
1795;Ukraine +;UKR;Ukraine;CO2;2014;269252.1948
1796;Ukraine +;BLR;Belarus;CO2;2014;63968.78584
1797;Ukraine +;MDA;Moldova;CO2;2014;8038.137338
1798;Central Europe;SRB;Serbia;CO2;2014;48134.491766399995
1799;Central Europe;MNE;Montenegro;CO2;2014;2005.6038236
1800;Central Europe;ALB;Albania;CO2;2015;4863.525143
1801;OECD_Europe;AUT;Austria;CO2;2015;67369.13049
1802;OECD_Europe;BEL;Belgium;CO2;2015;102379.0918
1803;Central Europe;BGR;Bulgaria;CO2;2015;49854.20893
1804;Central Europe;BIH;Bosnia and Herzegovina;CO2;2015;20825.20505
1805;OECD_Europe;CHE;Switzerland;CO2;2015;40232.98194
1806;Central Europe;CYP;Cyprus;CO2;2015;6855.02714
1807;Central Europe;CZE;Czech Republic;CO2;2015;108284.6692
1808;OECD_Europe;DEU;Germany;CO2;2015;785387.1812
1809;OECD_Europe;DNK;Denmark;CO2;2015;34073.5922
1810;OECD_Europe;ESP;Spain;CO2;2015;275078.5905
1811;Central Europe;EST;Estonia;CO2;2015;19990.96083
1812;OECD_Europe;FIN;Finland;CO2;2015;45970.95021
1813;OECD_Europe;FRA;France;CO2;2015;332974.8732
1814;OECD_Europe;GBR;United Kingdom;CO2;2015;415856.0477
1815;OECD_Europe;GRC;Greece;CO2;2015;69447.55198
1816;Central Europe;HRV;Croatia;CO2;2015;18022.00032
1817;Central Europe;HUN;Hungary;CO2;2015;47535.03232
1818;OECD_Europe;IRL;Ireland;CO2;2015;37645.01071
1819;OECD_Europe;ISL;Iceland;CO2;2015;3629.921016
1820;OECD_Europe;ITA;Italy;CO2;2015;354020.5147
1821;Central Europe;LTU;Lithuania;CO2;2015;13657.58059
1822;OECD_Europe;LUX;Luxembourg;CO2;2015;9309.285336
1823;Central Europe;LVA;Latvia;CO2;2015;7646.089254
1824;Central Europe;MKD;North Macedonia;CO2;2015;7937.51978
1825;Central Europe;MLT;Malta;CO2;2015;1672.086829
1826;OECD_Europe;NLD;Netherlands;CO2;2015;169417.604
1827;OECD_Europe;NOR;Norway;CO2;2015;47953.7992
1828;Central Europe;POL;Poland;CO2;2015;305747.1358
1829;OECD_Europe;PRT;Portugal;CO2;2015;51876.358
1830;Central Europe;ROU;Romania;CO2;2015;80291.39733
1831;Central Europe;SVK;Slovakia;CO2;2015;34511.57745
1832;Central Europe;SVN;Slovenia;CO2;2015;14299.09792
1833;OECD_Europe;SWE;Sweden;CO2;2015;42898.32326
1834;Russia +;RUS;Russia;CO2;2015;1757057.422
1835;Ukraine +;UKR;Ukraine;CO2;2015;226036.2344
1836;Ukraine +;BLR;Belarus;CO2;2015;59166.76946
1837;Ukraine +;MDA;Moldova;CO2;2015;8296.225455
1838;Central Europe;SRB;Serbia;CO2;2015;55895.09856
1839;Central Europe;MNE;Montenegro;CO2;2015;2328.9624400000002
1840;Central Europe;ALB;Albania;CO2;2016;4530.278883
1841;OECD_Europe;AUT;Austria;CO2;2016;67782.51771
1842;OECD_Europe;BEL;Belgium;CO2;2016;101260.9617
1843;Central Europe;BGR;Bulgaria;CO2;2016;47122.41811
1844;Central Europe;BIH;Bosnia and Herzegovina;CO2;2016;23501.66701
1845;OECD_Europe;CHE;Switzerland;CO2;2016;40789.67569
1846;Central Europe;CYP;Cyprus;CO2;2016;7220.691844
1847;Central Europe;CZE;Czech Republic;CO2;2016;109808.2302
1848;OECD_Europe;DEU;Germany;CO2;2016;789713.7865
1849;OECD_Europe;DNK;Denmark;CO2;2016;35706.42807
1850;OECD_Europe;ESP;Spain;CO2;2016;266531.1057
1851;Central Europe;EST;Estonia;CO2;2016;19979.76075
1852;OECD_Europe;FIN;Finland;CO2;2016;48803.47077
1853;OECD_Europe;FRA;France;CO2;2016;335767.833
1854;OECD_Europe;GBR;United Kingdom;CO2;2016;393343.9008
1855;OECD_Europe;GRC;Greece;CO2;2016;68156.03477
1856;Central Europe;HRV;Croatia;CO2;2016;18272.57151
1857;Central Europe;HUN;Hungary;CO2;2016;48266.44651
1858;OECD_Europe;IRL;Ireland;CO2;2016;39522.14691
1859;OECD_Europe;ISL;Iceland;CO2;2016;3179.596759
1860;OECD_Europe;ITA;Italy;CO2;2016;349447.0707
1861;Central Europe;LTU;Lithuania;CO2;2016;13516.49456
1862;OECD_Europe;LUX;Luxembourg;CO2;2016;9041.289163
1863;Central Europe;LVA;Latvia;CO2;2016;7478.487075
1864;Central Europe;MKD;North Macedonia;CO2;2016;7624.784089
1865;Central Europe;MLT;Malta;CO2;2016;1365.344097
1866;OECD_Europe;NLD;Netherlands;CO2;2016;170832.0943
1867;OECD_Europe;NOR;Norway;CO2;2016;47370.66473
1868;Central Europe;POL;Poland;CO2;2016;316704.93
1869;OECD_Europe;PRT;Portugal;CO2;2016;50680.02029
1870;Central Europe;ROU;Romania;CO2;2016;78694.59841
1871;Central Europe;SVK;Slovakia;CO2;2016;35446.90413
1872;Central Europe;SVN;Slovenia;CO2;2016;15025.18751
1873;OECD_Europe;SWE;Sweden;CO2;2016;42629.87052
1874;Russia +;RUS;Russia;CO2;2016;1734560.188
1875;Ukraine +;UKR;Ukraine;CO2;2016;227189.5543
1876;Ukraine +;BLR;Belarus;CO2;2016;59061.75316
1877;Ukraine +;MDA;Moldova;CO2;2016;8420.070536
1878;Central Europe;SRB;Serbia;CO2;2016;57824.8221504
1879;Central Europe;MNE;Montenegro;CO2;2016;2409.3675896
1880;Central Europe;ALB;Albania;CO2;2017;5341.515428
1881;OECD_Europe;AUT;Austria;CO2;2017;70106.33473
1882;OECD_Europe;BEL;Belgium;CO2;2017;99700.38751
1883;Central Europe;BGR;Bulgaria;CO2;2017;49279.52294
1884;Central Europe;BIH;Bosnia and Herzegovina;CO2;2017;23987.12777
1885;OECD_Europe;CHE;Switzerland;CO2;2017;39806.87649
1886;Central Europe;CYP;Cyprus;CO2;2017;7361.895697
1887;Central Europe;CZE;Czech Republic;CO2;2017;110375.0086
1888;OECD_Europe;DEU;Germany;CO2;2017;774948.1794
1889;OECD_Europe;DNK;Denmark;CO2;2017;33572.35613
1890;OECD_Europe;ESP;Spain;CO2;2017;281695.4093
1891;Central Europe;EST;Estonia;CO2;2017;21222.72134
1892;OECD_Europe;FIN;Finland;CO2;2017;46072.9875
1893;OECD_Europe;FRA;France;CO2;2017;339345.8022
1894;OECD_Europe;GBR;United Kingdom;CO2;2017;381285.4154
1895;OECD_Europe;GRC;Greece;CO2;2017;68378.91123
1896;Central Europe;HRV;Croatia;CO2;2017;18795.3942
1897;Central Europe;HUN;Hungary;CO2;2017;51162.88758
1898;OECD_Europe;IRL;Ireland;CO2;2017;38291.36568
1899;OECD_Europe;ISL;Iceland;CO2;2017;3330.655197
1900;OECD_Europe;ITA;Italy;CO2;2017;345934.0111
1901;Central Europe;LTU;Lithuania;CO2;2017;13960.85186
1902;OECD_Europe;LUX;Luxembourg;CO2;2017;9188.186738
1903;Central Europe;LVA;Latvia;CO2;2017;7430.29479
1904;Central Europe;MKD;North Macedonia;CO2;2017;7985.403037
1905;Central Europe;MLT;Malta;CO2;2017;1558.072584
1906;OECD_Europe;NLD;Netherlands;CO2;2017;168091.6449
1907;OECD_Europe;NOR;Norway;CO2;2017;47407.93122
1908;Central Europe;POL;Poland;CO2;2017;330199.3642
1909;OECD_Europe;PRT;Portugal;CO2;2017;55303.60062
1910;Central Europe;ROU;Romania;CO2;2017;81785.58084
1911;Central Europe;SVK;Slovakia;CO2;2017;37718.88583
1912;Central Europe;SVN;Slovenia;CO2;2017;15348.21627
1913;OECD_Europe;SWE;Sweden;CO2;2017;41879.64844
1914;Russia +;RUS;Russia;CO2;2017;1763152.772
1915;Ukraine +;UKR;Ukraine;CO2;2017;205539.1838
1916;Ukraine +;BLR;Belarus;CO2;2017;60220.98613
1917;Ukraine +;MDA;Moldova;CO2;2017;8302.404254
1918;Central Europe;SRB;Serbia;CO2;2017;57784.7235264
1919;Central Europe;MNE;Montenegro;CO2;2017;2407.6968136
1920;Central Europe;ALB;Albania;CO2;2018;5305.582509
1921;OECD_Europe;AUT;Austria;CO2;2018;67186.84315
1922;OECD_Europe;BEL;Belgium;CO2;2018;100098.1177
1923;Central Europe;BGR;Bulgaria;CO2;2018;46233.11248
1924;Central Europe;BIH;Bosnia and Herzegovina;CO2;2018;24059.63387
1925;OECD_Europe;CHE;Switzerland;CO2;2018;38501.31963
1926;Central Europe;CYP;Cyprus;CO2;2018;7212.72518
1927;Central Europe;CZE;Czech Republic;CO2;2018;109338.9385
1928;OECD_Europe;DEU;Germany;CO2;2018;747214.4765
1929;OECD_Europe;DNK;Denmark;CO2;2018;33654.43743
1930;OECD_Europe;ESP;Spain;CO2;2018;275130.0605
1931;Central Europe;EST;Estonia;CO2;2018;22358.83752
1932;OECD_Europe;FIN;Finland;CO2;2018;47434.7961
1933;OECD_Europe;FRA;France;CO2;2018;328630.1754
1934;OECD_Europe;GBR;United Kingdom;CO2;2018;373220.5491
1935;OECD_Europe;GRC;Greece;CO2;2018;66582.30566
1936;Central Europe;HRV;Croatia;CO2;2018;17764.36939
1937;Central Europe;HUN;Hungary;CO2;2018;50907.81831
1938;OECD_Europe;IRL;Ireland;CO2;2018;37169.67445
1939;OECD_Europe;ISL;Iceland;CO2;2018;3313.931153
1940;OECD_Europe;ITA;Italy;CO2;2018;340608.9043
1941;Central Europe;LTU;Lithuania;CO2;2018;14015.94346
1942;OECD_Europe;LUX;Luxembourg;CO2;2018;9468.765026
1943;Central Europe;LVA;Latvia;CO2;2018;8105.916546
1944;Central Europe;MKD;North Macedonia;CO2;2018;7547.963226
1945;Central Europe;MLT;Malta;CO2;2018;1567.281501
1946;OECD_Europe;NLD;Netherlands;CO2;2018;163020.8557
1947;OECD_Europe;NOR;Norway;CO2;2018;46953.72232
1948;Central Europe;POL;Poland;CO2;2018;329564.4446
1949;OECD_Europe;PRT;Portugal;CO2;2018;51270.68122
1950;Central Europe;ROU;Romania;CO2;2018;82989.72894
1951;Central Europe;SVK;Slovakia;CO2;2018;37210.34094
1952;Central Europe;SVN;Slovenia;CO2;2018;15343.32373
1953;OECD_Europe;SWE;Sweden;CO2;2018;39428.29533
1954;Russia +;RUS;Russia;CO2;2018;1841441.652
1955;Ukraine +;UKR;Ukraine;CO2;2018;218351.7552
1956;Ukraine +;BLR;Belarus;CO2;2018;63559.1287
1957;Ukraine +;MDA;Moldova;CO2;2018;8858.759467
1958;Central Europe;SRB;Serbia;CO2;2018;56656.4128896
1959;Central Europe;MNE;Montenegro;CO2;2018;2360.6838704
1960;Central Europe;ALB;Albania;CO2;2019;4953.544001
1961;OECD_Europe;AUT;Austria;CO2;2019;68533.24515
1962;OECD_Europe;BEL;Belgium;CO2;2019;99882.48411
1963;Central Europe;BGR;Bulgaria;CO2;2019;44573.08459
1964;Central Europe;BIH;Bosnia and Herzegovina;CO2;2019;22593.48822
1965;OECD_Europe;CHE;Switzerland;CO2;2019;38379.15589
1966;Central Europe;CYP;Cyprus;CO2;2019;7215.465102
1967;Central Europe;CZE;Czech Republic;CO2;2019;103303.2474
1968;OECD_Europe;DEU;Germany;CO2;2019;697008.4883
1969;OECD_Europe;DNK;Denmark;CO2;2019;30202.15822
1970;OECD_Europe;ESP;Spain;CO2;2019;257725.8505
1971;Central Europe;EST;Estonia;CO2;2019;14707.78834
1972;OECD_Europe;FIN;Finland;CO2;2019;44140.6308
1973;OECD_Europe;FRA;France;CO2;2019;322752.334
1974;OECD_Europe;GBR;United Kingdom;CO2;2019;357332.5782
1975;OECD_Europe;GRC;Greece;CO2;2019;61619.06064
1976;Central Europe;HRV;Croatia;CO2;2019;17963.7016
1977;Central Europe;HUN;Hungary;CO2;2019;50775.51785
1978;OECD_Europe;IRL;Ireland;CO2;2019;35419.16711
1979;OECD_Europe;ISL;Iceland;CO2;2019;3174.701225
1980;OECD_Europe;ITA;Italy;CO2;2019;332487.739
1981;Central Europe;LTU;Lithuania;CO2;2019;14293.89633
1982;OECD_Europe;LUX;Luxembourg;CO2;2019;9618.586772
1983;Central Europe;LVA;Latvia;CO2;2019;7854.371449
1984;Central Europe;MKD;North Macedonia;CO2;2019;8683.448004
1985;Central Europe;MLT;Malta;CO2;2019;1672.92777
1986;OECD_Europe;NLD;Netherlands;CO2;2019;157860.4292
1987;OECD_Europe;NOR;Norway;CO2;2019;45743.48743
1988;Central Europe;POL;Poland;CO2;2019;312082.8969
1989;OECD_Europe;PRT;Portugal;CO2;2019;46677.64675
1990;Central Europe;ROU;Romania;CO2;2019;81152.47325
1991;Central Europe;SVK;Slovakia;CO2;2019;34780.26354
1992;Central Europe;SVN;Slovenia;CO2;2019;14713.59965
1993;OECD_Europe;SWE;Sweden;CO2;2019;39139.79753
1994;Russia +;RUS;Russia;CO2;2019;1909816.58
1995;Ukraine +;UKR;Ukraine;CO2;2019;207843.1225
1996;Ukraine +;BLR;Belarus;CO2;2019;61374.53037
1997;Ukraine +;MDA;Moldova;CO2;2019;9106.355141
1998;Central Europe;SRB;Serbia;CO2;2019;56562.164630399995
1999;Central Europe;MNE;Montenegro;CO2;2019;2356.7568596
2000;Central Europe;ALB;Albania;CO2;2020;4560.776421
2001;OECD_Europe;AUT;Austria;CO2;2020;62599.75826
2002;OECD_Europe;BEL;Belgium;CO2;2020;92267.02012
2003;Central Europe;BGR;Bulgaria;CO2;2020;39490.88267
2004;Central Europe;BIH;Bosnia and Herzegovina;CO2;2020;22530.87991
2005;OECD_Europe;CHE;Switzerland;CO2;2020;35886.78208
2006;Central Europe;CYP;Cyprus;CO2;2020;6801.409018
2007;Central Europe;CZE;Czech Republic;CO2;2020;94391.5667
2008;OECD_Europe;DEU;Germany;CO2;2020;642552.0468
2009;OECD_Europe;DNK;Denmark;CO2;2020;27796.71832
2010;OECD_Europe;ESP;Spain;CO2;2020;218744.2183
2011;Central Europe;EST;Estonia;CO2;2020;11480.79108
2012;OECD_Europe;FIN;Finland;CO2;2020;39464.87693
2013;OECD_Europe;FRA;France;CO2;2020;287324.3179
2014;OECD_Europe;GBR;United Kingdom;CO2;2020;319014.6677
2015;OECD_Europe;GRC;Greece;CO2;2020;52372.93812
2016;Central Europe;HRV;Croatia;CO2;2020;17246.02447
2017;Central Europe;HUN;Hungary;CO2;2020;49003.67129
2018;OECD_Europe;IRL;Ireland;CO2;2020;33501.68498
2019;OECD_Europe;ISL;Iceland;CO2;2020;3028.983455
2020;OECD_Europe;ITA;Italy;CO2;2020;295874.7476
2021;Central Europe;LTU;Lithuania;CO2;2020;14251.23063
2022;OECD_Europe;LUX;Luxembourg;CO2;2020;7945.875815
2023;Central Europe;LVA;Latvia;CO2;2020;7222.79337
2024;Central Europe;MKD;North Macedonia;CO2;2020;7586.001828
2025;Central Europe;MLT;Malta;CO2;2020;1620.326743
2026;OECD_Europe;NLD;Netherlands;CO2;2020;141890.1139
2027;OECD_Europe;NOR;Norway;CO2;2020;44516.14274
2028;Central Europe;POL;Poland;CO2;2020;296882.1457
2029;OECD_Europe;PRT;Portugal;CO2;2020;40926.32335
2030;Central Europe;ROU;Romania;CO2;2020;75703.9904
2031;Central Europe;SVK;Slovakia;CO2;2020;32617.18875
2032;Central Europe;SVN;Slovenia;CO2;2020;13421.29653
2033;OECD_Europe;SWE;Sweden;CO2;2020;37793.95869
2034;Russia +;RUS;Russia;CO2;2020;1828796.717
2035;Ukraine +;UKR;Ukraine;CO2;2020;198657.5012
2036;Ukraine +;BLR;Belarus;CO2;2020;58165.59914
2037;Ukraine +;MDA;Moldova;CO2;2020;8844.809485
2038;Central Europe;SRB;Serbia;CO2;2020;56585.157916799995
2039;Central Europe;MNE;Montenegro;CO2;2020;2357.7149132
2040;Central Europe;ALB;Albania;CO2;2021;5039.333111
2041;OECD_Europe;AUT;Austria;CO2;2021;66175.32652
2042;OECD_Europe;BEL;Belgium;CO2;2021;96251.00609
2043;Central Europe;BGR;Bulgaria;CO2;2021;45785.48242
2044;Central Europe;BIH;Bosnia and Herzegovina;CO2;2021;22964.84492
2045;OECD_Europe;CHE;Switzerland;CO2;2021;37579.24275
2046;Central Europe;CYP;Cyprus;CO2;2021;6904.179862
2047;Central Europe;CZE;Czech Republic;CO2;2021;99148.07759
2048;OECD_Europe;DEU;Germany;CO2;2021;677803.873
2049;OECD_Europe;DNK;Denmark;CO2;2021;29395.91392
2050;OECD_Europe;ESP;Spain;CO2;2021;237586.8759
2051;Central Europe;EST;Estonia;CO2;2021;12309.53615
2052;OECD_Europe;FIN;Finland;CO2;2021;39436.3641
2053;OECD_Europe;FRA;France;CO2;2021;319424.8074
2054;OECD_Europe;GBR;United Kingdom;CO2;2021;339495.2583
2055;OECD_Europe;GRC;Greece;CO2;2021;54198.44111
2056;Central Europe;HRV;Croatia;CO2;2021;17720.13402
2057;Central Europe;HUN;Hungary;CO2;2021;50253.47989
2058;OECD_Europe;IRL;Ireland;CO2;2021;35381.73097
2059;OECD_Europe;ISL;Iceland;CO2;2021;3226.77902
2060;OECD_Europe;ITA;Italy;CO2;2021;334276.606
2061;Central Europe;LTU;Lithuania;CO2;2021;14329.01879
2062;OECD_Europe;LUX;Luxembourg;CO2;2021;8325.164121
2063;Central Europe;LVA;Latvia;CO2;2021;7427.127754
2064;Central Europe;MKD;North Macedonia;CO2;2021;7653.754601
2065;Central Europe;MLT;Malta;CO2;2021;1627.306754
2066;OECD_Europe;NLD;Netherlands;CO2;2021;146314.7468
2067;OECD_Europe;NOR;Norway;CO2;2021;45101.28314
2068;Central Europe;POL;Poland;CO2;2021;323849.7398
2069;OECD_Europe;PRT;Portugal;CO2;2021;39162.72218
2070;Central Europe;ROU;Romania;CO2;2021;80407.41827
2071;Central Europe;SVK;Slovakia;CO2;2021;36618.39036
2072;Central Europe;SVN;Slovenia;CO2;2021;13760.81505
2073;OECD_Europe;SWE;Sweden;CO2;2021;39880.77402
2074;Russia +;RUS;Russia;CO2;2021;1957927.364
2075;Ukraine +;UKR;Ukraine;CO2;2021;194054.8802
2076;Ukraine +;BLR;Belarus;CO2;2021;58637.74658
2077;Ukraine +;MDA;Moldova;CO2;2021;9647.008364
2078;Central Europe;SRB;Serbia;CO2;2021;55627.12253759999
2079;Central Europe;MNE;Montenegro;CO2;2021;2317.7967724
2080;Central Europe;ALB;Albania;CO2;2022;4609.009805
2081;OECD_Europe;AUT;Austria;CO2;2022;61223.71312
2082;OECD_Europe;BEL;Belgium;CO2;2022;89739.26464
2083;Central Europe;BGR;Bulgaria;CO2;2022;50068.13094
2084;Central Europe;BIH;Bosnia and Herzegovina;CO2;2022;22712.67052
2085;OECD_Europe;CHE;Switzerland;CO2;2022;34413.31482
2086;Central Europe;CYP;Cyprus;CO2;2022;7185.309534
2087;Central Europe;CZE;Czech Republic;CO2;2022;99432.54513
2088;OECD_Europe;DEU;Germany;CO2;2022;659501.8471
2089;OECD_Europe;DNK;Denmark;CO2;2022;28141.52765
2090;OECD_Europe;ESP;Spain;CO2;2022;235471.1512
2091;Central Europe;EST;Estonia;CO2;2022;12588.15637
2092;OECD_Europe;FIN;Finland;CO2;2022;36153.68243
2093;OECD_Europe;FRA;France;CO2;2022;310457.9348
2094;OECD_Europe;GBR;United Kingdom;CO2;2022;327460.6652
2095;OECD_Europe;GRC;Greece;CO2;2022;54932.29796
2096;Central Europe;HRV;Croatia;CO2;2022;17442.4862
2097;Central Europe;HUN;Hungary;CO2;2022;47601.21165
2098;OECD_Europe;IRL;Ireland;CO2;2022;34733.627
2099;OECD_Europe;ISL;Iceland;CO2;2022;3250.115154
2100;OECD_Europe;ITA;Italy;CO2;2022;332765.7623
2101;Central Europe;LTU;Lithuania;CO2;2022;13150.13622
2102;OECD_Europe;LUX;Luxembourg;CO2;2022;7262.959989
2103;Central Europe;LVA;Latvia;CO2;2022;6657.923881
2104;Central Europe;MKD;North Macedonia;CO2;2022;8384.017493
2105;Central Europe;MLT;Malta;CO2;2022;1759.531584
2106;OECD_Europe;NLD;Netherlands;CO2;2022;132970.727
2107;OECD_Europe;NOR;Norway;CO2;2022;44555.94206
2108;Central Europe;POL;Poland;CO2;2022;317291.8658
2109;OECD_Europe;PRT;Portugal;CO2;2022;39498.67576
2110;Central Europe;ROU;Romania;CO2;2022;75981.79084
2111;Central Europe;SVK;Slovakia;CO2;2022;35553.56188
2112;Central Europe;SVN;Slovenia;CO2;2022;13131.90455
2113;OECD_Europe;SWE;Sweden;CO2;2022;36208.57642
2114;Russia +;RUS;Russia;CO2;2022;2025143.611
2115;Ukraine +;UKR;Ukraine;CO2;2022;138335.6459
2116;Ukraine +;BLR;Belarus;CO2;2022;56826.5934
2117;Ukraine +;MDA;Moldova;CO2;2022;9457.079309
2118;Central Europe;SRB;Serbia;CO2;2022;55476.3950016
2119;Central Europe;MNE;Montenegro;CO2;2022;2311.5164584000004
2120;Central Europe;ALB;Albania;CO2;2023;4591.827764
2121;OECD_Europe;AUT;Austria;CO2;2023;58815.13302
2122;OECD_Europe;BEL;Belgium;CO2;2023;84306.06458
2123;Central Europe;BGR;Bulgaria;CO2;2023;39792.56593
2124;Central Europe;BIH;Bosnia and Herzegovina;CO2;2023;21996.74836
2125;OECD_Europe;CHE;Switzerland;CO2;2023;34221.71286
2126;Central Europe;CYP;Cyprus;CO2;2023;7183.299498
2127;Central Europe;CZE;Czech Republic;CO2;2023;90512.80348
2128;OECD_Europe;DEU;Germany;CO2;2023;582950.5817
2129;OECD_Europe;DNK;Denmark;CO2;2023;26772.91179
2130;OECD_Europe;ESP;Spain;CO2;2023;217261.7218
2131;Central Europe;EST;Estonia;CO2;2023;11436.36893
2132;OECD_Europe;FIN;Finland;CO2;2023;32268.87724
2133;OECD_Europe;FRA;France;CO2;2023;282427.4667
2134;OECD_Europe;GBR;United Kingdom;CO2;2023;302103.2807
2135;OECD_Europe;GRC;Greece;CO2;2023;51674.00117
2136;Central Europe;HRV;Croatia;CO2;2023;17456.50159
2137;Central Europe;HUN;Hungary;CO2;2023;43825.23189
2138;OECD_Europe;IRL;Ireland;CO2;2023;32482.5757
2139;OECD_Europe;ISL;Iceland;CO2;2023;3086.232416
2140;OECD_Europe;ITA;Italy;CO2;2023;305490.1807
2141;Central Europe;LTU;Lithuania;CO2;2023;13114.62075
2142;OECD_Europe;LUX;Luxembourg;CO2;2023;7007.462613
2143;Central Europe;LVA;Latvia;CO2;2023;6551.100159
2144;Central Europe;MKD;North Macedonia;CO2;2023;8763.655053
2145;Central Europe;MLT;Malta;CO2;2023;1684.619297
2146;OECD_Europe;NLD;Netherlands;CO2;2023;122872.05
2147;OECD_Europe;NOR;Norway;CO2;2023;44065.20457
2148;Central Europe;POL;Poland;CO2;2023;286906.7825
2149;OECD_Europe;PRT;Portugal;CO2;2023;36171.34971
2150;Central Europe;ROU;Romania;CO2;2023;70773.30856
2151;Central Europe;SVK;Slovakia;CO2;2023;34861.57005
2152;Central Europe;SVN;Slovenia;CO2;2023;12076.46104
2153;OECD_Europe;SWE;Sweden;CO2;2023;35392.16972
2154;Russia +;RUS;Russia;CO2;2023;2069502.01
2155;Ukraine +;UKR;Ukraine;CO2;2023;136197.947
2156;Ukraine +;BLR;Belarus;CO2;2023;54175.66063
2157;Ukraine +;MDA;Moldova;CO2;2023;9928.220045
2158;Central Europe;SRB;Serbia;CO2;2023;53876.086703999994
2159;Central Europe;MNE;Montenegro;CO2;2023;2244.836946
